"","ID_VIV","ID_HOG","ID_PER","ID_DEL","UPM","VIV_SEL","HOGAR","ND_TIPO","TD_TIPO","BPCOD","R_SEL","RESUL_H","SEXO","EDAD","AREAM_OCU","BP1_1","BP1_2C","BP1_3C","BP1_4","BP1_5","BP1_5A_1","BP1_5A_2","BP1_5A_3","BP1_5A_4","BP1_5A_9","BP1_6","BP1_7","BP1_8","BP1_9","BP1_10_1","BP1_10_2","BP1_10_9","BP1_11","BP1_12_1","BP1_12_2","BP1_12_3","BP1_12_4","BP1_12_5","BP1_12_9","BP1_13","BP1_14_1","BP1_14_2","BP1_14_3","BP1_14_4","BP1_14_9","BP1_15","BP1_16_1","BP1_16_2","BP1_16_3","BP1_16_4","BP1_16_9","BP1_17","BP1_18","BP1_19_1","BP1_19_2","BP1_19_3","BP1_19_4","BP1_19_5","BP1_19_6","BP1_19_7","BP1_19_8","BP1_20","BP1_21","BP1_22","BP1_23","BP1_24","BP1_25","BP1_26","BP1_27","BP1_28","BP1_29","BP1_30","BP1_31_01","BP1_31_02","BP1_31_03","BP1_31_04","BP1_31_05","BP1_31_06","BP1_31_07","BP1_31_08","BP1_31_99","BP1_32_1","BP1_32_2","BP1_32_3","BP1_32_4","BP1_32_5","BP1_32_9","BP1_33","BP1_34","BP1_35","BP1_36_01","BP1_36_02","BP1_36_03","BP1_36_04","BP1_36_05","BP1_36_06","BP1_36_07","BP1_36_08","BP1_36_09","BP1_36_10","BP1_36_11","BP1_36_99","BP2_1","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_99","BP3_2","BP4_1","BP5_1","BP5_1A_1","BP5_1A_2","BP5_1A_3","BP5_1A_4","BP5_2_1","BP5_2_2","BP5_2_3","BP5_3","BP6_1","BP6_2","BP6_3","BP7_1","FAC_DEL","FAC_DEL_AM","DOMINIO","ESTRATO","EST_DIS","UPM_DIS"
"21281","2201513.10","2201513.10.01","2201513.10.01.02","2201513.10.01.02.05.1","2201513","10","01",1,1,"05","02","A",1,"32","29","01","17","007",2,1,NA,NA,NA,NA,NA,1,1,2,3,1,1,0,4,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000500","0000000",1,1,1,1,1,1,1,1,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000563","000563","C",2,"0500","09701"
"21282","1700906.03","1700906.03.01","1700906.03.01.01","1700906.03.01.01.08.1","1700906","03","01",1,1,"08","01","A",1,"31","29","05","17","007",2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"07",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0003800","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000203","000203","U",3,"0366","07605"
"21283","1701448.01","1701448.01.01","1701448.01.01.01","1701448.01.01.01.10.1","1701448","01","01",1,1,"10","01","A",1,"80","29","12","17","007",2,1,0,0,1,0,0,1,1,1,1,1,0,0,5,0,0,1,0,0,0,NA,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"01",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0030000",0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000411","000411","U",3,"0366","07599"
"21284","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.13.1","1701366","03","01",1,3,"13","01","A",1,"31","29","11","17","007",2,5,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"06",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,"0000000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"000468","000468","U",2,"0365","07521"
"21285","1701369.03","1701369.03.01","1701369.03.01.02","1701369.03.01.02.08.1","1701369","03","01",1,1,"08","02","A",2,"35","29","10","17","007",2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000500","0000000",0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000420","000420","U",3,"0366","07593"
"21286","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.08.1","1701366","03","01",1,2,"08","01","A",1,"31","29","10","17","007",2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"07",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0001800","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000468","000468","U",2,"0365","07521"
"21287","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.10.1","1701366","03","01",1,1,"10","01","A",1,"31","29","99","17","007",2,1,0,0,1,0,0,1,1,1,1,1,0,0,7,0,0,0,1,0,0,NA,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5,NA,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0008000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000468","000468","U",2,"0365","07521"
"21288","1700873.05","1700873.05.01","1700873.05.01.01","1700873.05.01.01.01.1","1700873","05","01",1,1,"01","01","A",2,"48","29","12","17","007",3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,6,NA,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0060000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000139","000139","U",3,"0366","07657"
"21289","1700954.03","1700954.03.01","1700954.03.01.02","1700954.03.01.02.05.1","1700954","03","01",1,3,"05","02","A",2,"29","29","04","17","007",3,1,NA,NA,NA,NA,NA,1,1,2,2,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"0002200","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000491","000491","U",2,"0365","07514"
"21290","1701160.01","1701160.01.01","1701160.01.01.04","1701160.01.01.04.03.1","1701160","01","01",1,1,"03","04","A",2,"20","29","05","17","007",2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0005000","0000000",0,0,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000233","000233","U",4,"0367","07701"
"21291","1701273.01","1701273.01.01","1701273.01.01.01","1701273.01.01.01.09.1","1701273","01","01",1,1,"09","01","A",1,"62","29","04","17","007",1,2,0,1,0,0,0,1,1,2,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000870","000870","U",4,"0367","07683"
"21292","1702146.03","1702146.03.01","1702146.03.01.02","1702146.03.01.02.03.1","1702146","03","01",1,3,"03","02","A",2,"33","29","99","17","007",2,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0002000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000288","000288","U",4,"0367","07685"
"21293","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.08.2","1701366","03","01",2,2,"08","01","A",1,"31","29","07","17","007",3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0006000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000468","000468","U",2,"0365","07521"
"21294","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.13.2","1701366","03","01",2,3,"13","01","A",1,"31","29","08","17","007",2,5,0,0,1,0,0,1,1,1,1,0,1,0,6,0,0,1,0,0,0,NA,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"000468","000468","U",2,"0365","07521"
"21295","1701625.03","1701625.03.01","1701625.03.01.02","1701625.03.01.02.05.3","1701625","03","01",3,3,"05","02","A",1,"31","29","11","17","007",2,1,NA,NA,NA,NA,NA,1,1,2,3,1,0,0,8,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0004500","0000000",0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000424","000424","U",2,"0365","07545"
"21296","1703959.02","1703959.02.01","1703959.02.01.02","1703959.02.01.02.05.1","1703959","02","01",1,1,"05","02","A",2,"37","29","06","17","007",3,6,NA,NA,NA,NA,NA,1,1,2,2,1,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0001000","0000000",1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000443","000443","U",2,"0373","07759"
"21297","1701154.04","1701154.04.01","1701154.04.01.01","1701154.04.01.01.07.1","1701154","04","01",1,1,"07","01","A",2,"67","29","06","17","007",2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000345","000345","U",3,"0366","07640"
"21298","1700873.05","1700873.05.01","1700873.05.01.01","1700873.05.01.01.02.1","1700873","05","01",1,1,"02","01","A",2,"48","29","12","17","007",4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0080000","0010000",1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000139","000139","U",3,"0366","07657"
"21299","1700954.03","1700954.03.01","1700954.03.01.02","1700954.03.01.02.05.2","1700954","03","01",2,3,"05","02","A",2,"29","29","07","17","007",2,1,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0006000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000491","000491","U",2,"0365","07514"
"21300","1701607.01","1701607.01.01","1701607.01.01.01","1701607.01.01.01.05.1","1701607","01","01",1,1,"05","01","A",1,"30","29","08","17","007",3,1,NA,NA,NA,NA,NA,1,1,1,3,1,0,0,5,1,0,0,0,0,0,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,2,NA,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0005000","0000000",1,1,1,1,1,1,1,0,1,0,0,0,NA,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000218","000218","U",3,"0366","07586"
"21301","1702418.01","1702418.01.01","1702418.01.01.02","1702418.01.01.02.07.1","1702418","01","01",1,1,"07","02","A",2,"50","29","04","17","007",1,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"09",NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0100000","0000000",1,1,1,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000725","000725","U",1,"0368","07714"
"21302","1701154.01","1701154.01.01","1701154.01.01.02","1701154.01.01.02.03.5","1701154","01","01",5,5,"03","02","A",2,"52","29","04","17","007",3,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000100","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000276","000276","U",3,"0366","07640"
"21303","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.09.1","1701366","03","01",1,1,"09","01","A",1,"31","29","11","17","007",1,1,0,1,0,0,0,1,1,1,1,1,0,0,5,1,0,0,0,0,0,2,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,9,NA,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000468","000468","U",2,"0365","07521"
"21304","1701873.05","1701873.05.01","1701873.05.01.01","1701873.05.01.01.04.2","1701873","05","01",2,2,"04","01","A",1,"22","29","05","17","008",3,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000700","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000145","000145","U",2,"0369","07735"
"21305","1701797.04","1701797.04.01","1701797.04.01.03","1701797.04.01.03.11.1","1701797","04","01",1,1,"11","03","A",1,"18","29","05","17","008",2,1,NA,NA,NA,NA,NA,1,1,2,1,1,0,0,4,1,0,0,0,0,0,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000669","000669","U",2,"0369","07732"
"21306","1701947.03","1701947.03.01","1701947.03.01.04","1701947.03.01.04.03.1","1701947","03","01",1,2,"03","04","A",2,"40","29","03","17","008",4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0001200","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000128","000128","U",2,"0369","07736"
"21307","1701942.03","1701942.03.01","1701942.03.01.02","1701942.03.01.02.05.1","1701942","03","01",1,1,"05","02","A",1,"24","29","12","17","008",1,1,NA,NA,NA,NA,NA,1,1,2,3,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"0007500","0000200",1,1,1,1,1,1,1,1,1,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000579","000579","U",2,"0369","07720"
"21308","1701873.05","1701873.05.01","1701873.05.01.01","1701873.05.01.01.10.1","1701873","05","01",1,1,"10","01","A",1,"22","29","02","17","008",2,1,0,0,1,0,0,1,1,1,6,1,1,0,8,0,1,0,0,0,0,NA,0,0,0,1,0,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,NA,NA,NA,1,6,NA,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,"0006000","0001000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000145","000145","U",2,"0369","07735"
"21309","1701366.03","1701366.03.01","1701366.03.01.01","1701366.03.01.01.02.3","1701366","03","01",3,3,"02","01","A",1,"31","29","12","17","008",3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0001500","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000234","000234","U",2,"0365","07521"
"21310","1701780.01","1701780.01.01","1701780.01.01.01","1701780.01.01.01.10.1","1701780","01","01",1,1,"10","01","A",2,"28","29","09","17","008",2,1,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,0,0,0,0,2,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000249","000249","U",2,"0369","07729"
"21311","1701947.05","1701947.05.01","1701947.05.01.01","1701947.05.01.01.09.1","1701947","05","01",1,2,"09","01","A",2,"52","29","02","17","008",3,1,0,0,1,0,0,1,1,2,2,1,0,0,8,1,0,0,0,0,0,2,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,"000128","000128","U",2,"0369","07736"
"21312","1702993.02","1702993.02.01","1702993.02.01.02","1702993.02.01.02.03.1","1702993","02","01",1,1,"03","02","A",2,"39","29","06","17","008",2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0002000","0000000",0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000076","000076","U",3,"0366","07670"
