Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_2_1,BP5_2_2,BP5_2_3,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,TIPO_DELITO_STR,LUGAR_STR,SEXO_STR
17083,1415006.04,1415006.04.01,1415006.04.01.01,1415006.04.01.01.04.1,1415006,4,1,1,1,4,1,A,1,45,2.0,10,14,101,1,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,3.0,3.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,250000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,931,931.0,U,3,280,6357,Robo en transporte público,En su vivienda,Hombre
17084,1414783.03,1414783.03.01,1414783.03.01.01,1414783.03.01.01.03.1,1414783,3,1,1,1,3,1,A,1,36,2.0,2,14,101,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,838.0,U,2,279,6272,Robo en vivienda,En su vivienda,Hombre
17085,1414958.04,1414958.04.01,1414958.04.01.01,1414958.04.01.01.02.1,1414958,4,1,1,1,2,1,A,1,49,2.0,12,14,101,3,1,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,2.0,,8.0,,,,,,,2,,,,,,,,,,,,,,,,1,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,965.0,U,2,282,6494,Robo de accesorios de vehículo,En su vivienda,Hombre
17086,1414478.01,1414478.01.01,1414478.01.01.01,1414478.01.01.01.04.2,1414478,1,1,2,3,4,1,A,2,56,2.0,10,14,101,3,2,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,2.0,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,940,940.0,U,3,280,6354,Robo en transporte público,En su vivienda,Mujer
17087,1414958.03,1414958.03.01,1414958.03.01.01,1414958.03.01.01.06.1,1414958,3,1,1,1,6,1,A,2,35,2.0,3,14,101,2,3,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,1,9200.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1930,1930.0,U,2,282,6494,Robo en negocio,En su vivienda,Mujer
17088,1414583.04,1414583.04.01,1414583.04.01.01,1414583.04.01.01.05.1,1414583,4,1,1,1,5,1,A,1,44,2.0,5,14,101,3,1,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,4500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021,2021.0,U,2,279,6230,Robo en calle (a transeúnte),En su vivienda,Hombre
17089,1419455.05,1419455.05.01,1419455.05.01.01,1419455.05.01.01.04.2,1419455,5,1,2,2,4,1,A,1,34,2.0,3,14,101,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,1483,1483.0,U,2,285,6508,Robo en transporte público,En su vivienda,Hombre
17090,1414579.04,1414579.04.01,1414579.04.01.01,1414579.04.01.01.07.1,1414579,4,1,1,1,7,1,A,1,29,2.0,8,14,101,9,3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1806,1806.0,U,2,279,6258,Robo en banco/cajero,En su vivienda,Hombre
17091,1413921.04,1413921.04.01,1413921.04.01.01,1413921.04.01.01.03.1,1413921,4,1,1,1,3,1,A,1,53,2.0,2,14,101,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,803.0,U,2,279,6281,Robo en vivienda,En su vivienda,Hombre
17092,1419444.05,1419444.05.01,1419444.05.01.02,1419444.05.01.02.05.1,1419444,5,1,1,1,5,2,A,2,36,2.0,4,14,101,2,1,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,1,,,,1.0,9.0,,3.0,5.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,20000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2064,2064.0,U,3,280,6308,Robo en calle (a transeúnte),En su vivienda,Mujer
17093,1414007.05,1414007.05.01,1414007.05.01.02,1414007.05.01.02.10.5,1414007,5,1,5,5,10,2,A,1,21,2.0,10,14,101,2,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650.0,U,3,286,6513,Amenazas/intimidación,En su vivienda,Hombre
17094,1414478.01,1414478.01.01,1414478.01.01.01,1414478.01.01.01.10.1,1414478,1,1,1,1,10,1,A,2,56,2.0,10,14,101,1,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,3759.0,U,3,280,6354,Amenazas/intimidación,En su vivienda,Mujer
17095,1414674.02,1414674.02.01,1414674.02.01.01,1414674.02.01.01.07.1,1414674,2,1,1,1,7,1,A,1,32,2.0,1,14,101,1,2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1925,1925.0,U,3,280,6338,Robo en banco/cajero,En su vivienda,Hombre
17096,1419455.02,1419455.02.01,1419455.02.01.01,1419455.02.01.01.04.2,1419455,2,1,2,2,4,1,A,2,51,2.0,12,14,101,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,8.0,,,,,,,2,,,,,,,,,,,,,,,,1,2500.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,1483,1483.0,U,2,285,6508,Robo en transporte público,En su vivienda,Mujer
17097,1414478.01,1414478.01.01,1414478.01.01.01,1414478.01.01.01.04.1,1414478,1,1,1,3,4,1,A,2,56,2.0,11,14,101,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,940,940.0,U,3,280,6354,Robo en transporte público,En su vivienda,Mujer
17098,1414478.05,1414478.05.01,1414478.05.01.02,1414478.05.01.02.02.1,1414478,5,1,1,2,2,2,A,2,33,2.0,3,14,101,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,940.0,U,3,280,6354,Robo de accesorios de vehículo,En su vivienda,Mujer
17099,1419455.05,1419455.05.01,1419455.05.01.01,1419455.05.01.01.04.1,1419455,5,1,1,2,4,1,A,1,34,2.0,8,14,101,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,1483,1483.0,U,2,285,6508,Robo en transporte público,En su vivienda,Hombre
17100,1415155.1,1415155.10.01,1415155.10.01.02,1415155.10.01.02.08.1,1415155,10,1,1,1,8,2,A,1,65,,3,14,103,1,8,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4771,,C,3,300,6589,Fraude bancario,,Hombre
17101,1415155.1,1415155.10.01,1415155.10.01.02,1415155.10.01.02.09.1,1415155,10,1,1,1,9,2,A,1,65,,9,14,103,1,2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,4771,,C,3,300,6589,Extorsión,,Hombre
17103,1415331.07,1415331.07.01,1415331.07.01.02,1415331.07.01.02.05.1,1415331,7,1,1,1,5,2,A,1,26,,5,14,108,3,1,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,5.0,,,,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3982,,C,2,297,6570,Robo en calle (a transeúnte),,Hombre
17104,1415331.16,1415331.16.01,1415331.16.01.02,1415331.16.01.02.01.1,1415331,16,1,1,1,1,2,A,2,36,,5,14,108,2,4,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,2.0,3.0,1.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,250000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,,C,2,297,6570,Robo total de vehículo,,Mujer
17105,1415331.07,1415331.07.01,1415331.07.01.02,1415331.07.01.02.03.1,1415331,7,1,1,1,3,2,A,1,26,,3,14,108,2,1,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,2.0,,99.0,,,,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,800.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,,C,2,297,6570,Robo en vivienda,,Hombre
17106,1415398.19,1415398.19.01,1415398.19.01.01,1415398.19.01.01.09.1,1415398,19,1,1,1,9,1,A,2,52,,3,14,110,1,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4800.0,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,4577,,C,3,300,6590,Extorsión,,Mujer
17107,1415398.04,1415398.04.01,1415398.04.01.01,1415398.04.01.01.09.1,1415398,4,1,1,1,9,1,A,2,50,,12,14,110,3,2,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,3433,,C,3,300,6590,Extorsión,,Mujer
17108,1415398.07,1415398.07.01,1415398.07.01.01,1415398.07.01.01.03.1,1415398,7,1,1,1,3,1,A,1,23,,11,14,110,2,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,,C,3,300,6590,Robo en vivienda,,Hombre
17109,1415398.07,1415398.07.01,1415398.07.01.01,1415398.07.01.01.01.1,1415398,7,1,1,1,1,1,A,1,23,,5,14,110,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,8000.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,,C,3,300,6590,Robo total de vehículo,,Hombre
17110,1415398.19,1415398.19.01,1415398.19.01.01,1415398.19.01.01.11.1,1415398,19,1,1,1,11,1,A,2,52,,6,14,110,3,2,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577,,C,3,300,6590,Lesiones,,Mujer
17112,1402117.01,1402117.01.01,1402117.01.01.02,1402117.01.01.02.08.3,1402117,1,1,3,3,8,2,A,2,58,,5,14,114,2,8,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,1,120000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2554,,C,2,301,6592,Fraude bancario,,Mujer
17113,1415509.07,1415509.07.01,1415509.07.01.02,1415509.07.01.02.01.1,1415509,7,1,1,1,1,2,A,2,25,,5,14,114,2,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,40000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,,C,3,300,6591,Robo total de vehículo,,Mujer
17114,1415509.17,1415509.17.01,1415509.17.01.02,1415509.17.01.02.09.1,1415509,17,1,1,1,9,2,A,2,47,,7,14,114,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.0,3.0,,,,,2287,,C,3,300,6591,Extorsión,,Mujer
17115,1417410.03,1417410.03.01,1417410.03.01.01,1417410.03.01.01.02.3,1417410,3,1,3,3,2,1,A,1,40,2.0,8,14,120,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,4000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,943.0,U,1,278,6196,Robo de accesorios de vehículo,En su vivienda,Hombre
17116,1417434.01,1417434.01.01,1417434.01.01.04,1417434.01.01.04.13.1,1417434,1,1,1,1,13,4,A,2,22,2.0,10,14,120,1,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4976,4976.0,U,1,278,6195,Delito sexual,En su vivienda,Mujer
17117,1416027.03,1416027.03.01,1416027.03.01.03,1416027.03.01.03.03.1,1416027,3,1,1,1,3,3,A,1,30,2.0,2,14,120,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,2500.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,988.0,U,3,280,6324,Robo en vivienda,En su vivienda,Hombre
17118,1417138.01,1417138.01.01,1417138.01.01.04,1417138.01.01.04.03.1,1417138,1,1,1,2,3,4,A,2,20,2.0,7,14,120,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,710.0,U,2,279,6288,Robo en vivienda,En su vivienda,Mujer
17122,1417410.03,1417410.03.01,1417410.03.01.01,1417410.03.01.01.02.1,1417410,3,1,1,3,2,1,A,1,40,2.0,11,14,120,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,9.0,,,,,,,2,,,,,,,,,,,,,,,,1,6000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,943.0,U,1,278,6196,Robo de accesorios de vehículo,En su vivienda,Hombre
17123,1416027.05,1416027.05.01,1416027.05.01.02,1416027.05.01.02.05.1,1416027,5,1,1,1,5,2,A,2,38,2.0,2,14,120,3,6,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,300.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977,1977.0,U,3,280,6324,Robo en calle (a transeúnte),En su vivienda,Mujer
17124,1418620.03,1418620.03.01,1418620.03.01.01,1418620.03.01.01.11.1,1418620,3,1,1,1,11,1,A,2,42,2.0,6,14,120,2,1,,,,,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689,1689.0,C,3,296,6559,Lesiones,En su vivienda,Mujer
17125,1418689.19,1418689.19.01,1418689.19.01.04,1418689.19.01.04.05.1,1418689,19,1,1,1,5,4,A,1,23,2.0,8,14,120,3,1,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,10000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4458,4458.0,C,2,295,6554,Robo en calle (a transeúnte),En su vivienda,Hombre
17127,1417410.01,1417410.01.01,1417410.01.01.01,1417410.01.01.01.09.1,1417410,1,1,1,1,9,1,A,1,53,2.0,3,14,120,1,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,4713,4713.0,U,1,278,6196,Extorsión,En su vivienda,Hombre
17128,1418689.19,1418689.19.01,1418689.19.01.04,1418689.19.01.04.02.1,1418689,19,1,1,1,2,4,A,1,23,2.0,2,14,120,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,892.0,C,2,295,6554,Robo de accesorios de vehículo,En su vivienda,Hombre
